id,product_id,created,tag,shop_id,price,price_diff
51614990,213048,2021-07-26 10:45:34,normal,199,682,-7
51584232,213048,2021-07-24 10:50:25,normal,199,689,3
51556372,213048,2021-07-23 10:47:37,normal,199,686,6
51524298,213048,2021-07-22 11:08:02,normal,199,680,6
51489304,213048,2021-07-21 10:46:43,normal,199,674,2
51429763,213048,2021-07-19 10:49:41,normal,199,672,3
51399076,213048,2021-07-17 10:40:11,normal,199,669,4
51367542,213048,2021-07-16 10:43:40,normal,199,665,-1
51334619,213048,2021-07-15 10:58:57,normal,199,666,-4
51307044,213048,2021-07-14 10:48:14,normal,199,670,2
51251157,213048,2021-07-12 10:50:04,normal,199,668,3
51210853,213048,2021-07-10 10:42:18,normal,199,665,9
51181203,213048,2021-07-09 10:39:49,normal,199,656,-1
51151974,213048,2021-07-08 10:40:38,normal,199,657,-3
51124612,213048,2021-07-07 10:50:07,normal,199,660,2
51060692,213048,2021-07-05 10:39:50,normal,199,658,4
51028191,213048,2021-07-03 10:40:17,normal,199,654,-2
