id,product_id,manufacturer_id,cat_id,root_cat_id,date,hits,clicks,last_modified
17702115,211757,722,11573,101,2020-03-31,1,2,2020-04-01 05:34:04.979870
17664165,211757,722,11573,101,2020-03-30,3,1,2020-03-31 05:18:43.681224
17633580,211757,722,11573,101,2020-03-29,4,2,2020-03-30 05:14:06.711743
17582732,211757,722,11573,101,2020-03-27,2,0,2020-03-28 05:18:57.830868
17553514,211757,722,11573,101,2020-03-26,3,1,2020-03-27 05:14:54.733054
17534379,211757,722,11573,101,2020-03-25,1,0,2020-03-26 05:28:43.887503
17507942,211757,722,11573,101,2020-03-24,1,0,2020-03-25 05:29:13.984943
17448989,211757,722,11573,101,2020-03-22,2,0,2020-03-23 05:19:29.752047
17397830,211757,722,11573,101,2020-03-20,3,1,2020-03-21 05:11:32.857195
17381424,211757,722,11573,101,2020-03-19,1,0,2020-03-20 05:22:48.757781
17352683,211757,722,11573,101,2020-03-18,2,0,2020-03-19 05:13:45.202013
17329969,211757,722,11573,101,2020-03-17,2,0,2020-03-18 05:13:38.551557
17304284,211757,722,11573,101,2020-03-16,4,1,2020-03-17 05:08:57.132670
17289961,211757,722,11573,101,2020-03-15,1,0,2020-03-16 05:18:58.661177
17268432,211757,722,11573,101,2020-03-14,1,0,2020-03-15 05:17:23.525318
17244085,211757,722,11573,101,2020-03-13,2,2,2020-03-14 05:10:25.373761
17229167,211757,722,11573,101,2020-03-12,1,0,2020-03-13 05:14:40.941598
17201758,211757,722,11573,101,2020-03-11,4,2,2020-03-12 05:08:59.009233
17127574,211757,722,11573,101,2020-03-08,1,0,2020-03-09 05:21:56.048549
17017275,211757,722,11573,101,2020-03-06,1,4,2020-03-07 05:18:31.653604
16979815,211757,722,11573,101,2020-03-05,2,0,2020-03-06 05:13:00.502750
16961506,211757,722,11573,101,2020-03-04,1,0,2020-03-05 05:18:01.324598
16861082,211757,722,11573,101,2020-03-01,3,0,2020-03-02 05:11:22.189024
16803460,211757,722,11573,101,2020-02-28,1,0,2020-02-29 05:22:38.842457
16778810,211757,722,11573,101,2020-02-27,1,0,2020-02-28 05:18:46.323788
16748677,211757,722,11573,101,2020-02-26,3,2,2020-02-27 05:10:24.502263
16727300,211757,722,11573,101,2020-02-25,2,1,2020-02-26 05:13:41.719456
16707886,211757,722,11573,101,2020-02-24,1,0,2020-02-25 05:22:20.738208
16678589,211757,722,11573,101,2020-02-23,2,2,2020-02-24 05:13:26.951984
16637835,211757,722,11573,101,2020-02-21,1,0,2020-02-22 05:17:35.268208
16585934,211757,722,11573,101,2020-02-19,2,0,2020-02-20 05:12:44.186760
16559870,211757,722,11573,101,2020-02-18,3,2,2020-02-19 05:11:07.526118
16508910,211757,722,11573,101,2020-02-16,4,0,2020-02-17 05:10:24.696304
16487090,211757,722,11573,101,2020-02-15,3,2,2020-02-16 05:10:17.230607
16420409,211757,722,11573,101,2020-02-12,2,1,2020-02-13 05:13:01.447146
16401475,211757,722,11573,101,2020-02-11,1,0,2020-02-12 05:21:12.563200
16368061,211757,722,11573,101,2020-02-10,4,1,2020-02-11 05:10:15.046306
16328884,211757,722,11573,101,2020-02-08,1,0,2020-02-09 05:20:12.553255
16284180,211757,722,11573,101,2020-02-06,1,0,2020-02-07 05:17:06.528311
16238159,211757,722,11573,101,2020-02-04,1,0,2020-02-05 05:19:03.947002
16214285,211757,722,11573,101,2020-02-03,1,0,2020-02-04 05:19:32.098231
16185360,211757,722,11573,101,2020-02-02,2,1,2020-02-03 05:12:38.444566
16118184,211757,722,11573,101,2020-01-30,2,0,2020-01-31 05:12:38.058380
16094961,211757,722,11573,101,2020-01-29,2,2,2020-01-30 05:13:11.018758
16067684,211757,722,11573,101,2020-01-28,4,1,2020-01-29 05:08:44.318781
16047182,211757,722,11573,101,2020-01-27,2,1,2020-01-28 05:14:40.404510
16027731,211757,722,11573,101,2020-01-26,1,0,2020-01-27 05:20:06.049357
16004915,211757,722,11573,101,2020-01-25,1,0,2020-01-26 05:17:46.499339
15975831,211757,722,11573,101,2020-01-24,3,1,2020-01-25 05:09:20.247367
15953014,211757,722,11573,101,2020-01-23,3,0,2020-01-24 05:09:51.347211
15931691,211757,722,11573,101,2020-01-22,2,1,2020-01-23 05:13:25.653415
15862700,211757,722,11573,101,2020-01-19,1,1,2020-01-20 05:23:57.817548
27621936,211757,722,11573,101,2020-01-18,0,1,2021-02-08 15:29:46.899359
15743204,211757,722,11573,101,2020-01-14,1,0,2020-01-15 05:23:31.787110
15706859,211757,722,11573,101,2020-01-13,6,0,2020-01-14 05:08:08.851805
15687272,211757,722,11573,101,2020-01-12,2,0,2020-01-13 05:16:32.203733
15658918,211757,722,11573,101,2020-01-11,4,0,2020-01-12 05:10:32.577610
15643364,211757,722,11573,101,2020-01-10,1,1,2020-01-11 05:21:39.781279
15584672,211757,722,11573,101,2020-01-08,4,3,2020-01-09 05:16:40.351942
15536319,211757,722,11573,101,2020-01-06,2,1,2020-01-07 06:41:42.481447
15515114,211757,722,11573,101,2020-01-05,1,0,2020-01-06 07:32:43.859982
15462552,211757,722,11573,101,2020-01-03,1,1,2020-01-04 06:35:44.293175
15423308,211757,722,11573,101,2020-01-02,5,2,2020-01-03 05:22:13.616981
15396622,211757,722,11573,101,2020-01-01,6,0,2020-01-02 05:05:32.916147
15378358,211757,722,11573,101,2019-12-31,3,1,2020-01-01 05:10:12.562251
15362640,211757,722,11573,101,2019-12-30,1,0,2019-12-31 05:31:25.164573
15337021,211757,722,11573,101,2019-12-29,1,0,2019-12-30 05:30:10.257036
15280929,211757,722,11573,101,2019-12-27,2,1,2019-12-28 05:24:28.599274
15251481,211757,722,11573,101,2019-12-26,4,1,2019-12-27 05:13:18.494954
15190342,211757,722,11573,101,2019-12-23,2,1,2019-12-24 05:11:48.629268
15151577,211757,722,11573,101,2019-12-21,1,1,2019-12-22 05:20:53.599520
15122384,211757,722,11573,101,2019-12-20,3,0,2019-12-21 05:11:50.375363
15100880,211757,722,11573,101,2019-12-19,2,0,2019-12-20 05:17:25.081111
15047059,211757,722,11573,101,2019-12-17,3,1,2019-12-18 05:16:39.142084
15021758,211757,722,11573,101,2019-12-16,2,2,2019-12-17 05:25:46.376491
14972385,211757,722,11573,101,2019-12-14,1,0,2019-12-15 05:29:47.137089
14946235,211757,722,11573,101,2019-12-13,1,0,2019-12-14 05:30:34.783923
14883060,211757,722,11573,101,2019-12-11,3,1,2019-12-12 05:15:57.234627
14857893,211757,722,11573,101,2019-12-10,2,0,2019-12-11 05:24:21.381537
14823382,211757,722,11573,101,2019-12-09,5,2,2019-12-10 05:13:54.433840
14800528,211757,722,11573,101,2019-12-08,2,1,2019-12-09 05:23:54.876222
14779073,211757,722,11573,101,2019-12-07,1,0,2019-12-08 05:28:26.960196
14747983,211757,722,11573,101,2019-12-06,2,2,2019-12-07 05:18:19.966976
14727062,211757,722,11573,101,2019-12-05,1,1,2019-12-06 05:31:57.892338
14653922,211757,722,11573,101,2019-11-30,1,1,2019-12-01 05:17:41.477878
14636901,211757,722,11573,101,2019-11-29,2,0,2019-11-30 06:15:42.045385
14609527,211757,722,11573,101,2019-11-28,2,2,2019-11-29 07:43:50.329899
14577907,211757,722,11573,101,2019-11-27,1,0,2019-11-28 07:36:32.759200
14524565,211757,722,11573,101,2019-11-26,4,1,2019-11-27 06:00:16.743226
14481721,211757,722,11573,101,2019-11-25,8,0,2019-11-26 05:42:07.690627
14366885,211757,722,11573,101,2019-11-21,6,0,2019-11-22 05:12:06.453458
14345979,211757,722,11573,101,2019-11-20,2,0,2019-11-21 05:24:08.966058
14319531,211757,722,11573,101,2019-11-19,2,2,2019-11-20 05:24:44.792289
14298702,211757,722,11573,101,2019-11-18,1,1,2019-11-19 05:35:48.427817
14272325,211757,722,11573,101,2019-11-17,1,0,2019-11-18 05:30:49.320122
14214960,211757,722,11573,101,2019-11-15,3,0,2019-11-16 05:12:21.258054
14190673,211757,722,11573,101,2019-11-14,3,1,2019-11-15 05:12:38.693189
14173207,211757,722,11573,101,2019-11-13,1,0,2019-11-14 05:28:14.327129
14147794,211757,722,11573,101,2019-11-12,1,0,2019-11-13 05:32:15.405686
14115489,211757,722,11573,101,2019-11-11,2,1,2019-11-12 05:42:25.557528
14093558,211757,722,11573,101,2019-11-10,1,0,2019-11-11 05:40:28.903682
14068400,211757,722,11573,101,2019-11-09,1,0,2019-11-10 05:26:46.990417
14044726,211757,722,11573,101,2019-11-08,1,0,2019-11-09 05:23:59.734456
14021640,211757,722,11573,101,2019-11-07,1,0,2019-11-08 05:25:42.895001
13997652,211757,722,11573,101,2019-11-06,1,0,2019-11-07 05:26:34.850376
13950200,211757,722,11573,101,2019-11-04,1,1,2019-11-05 05:26:31.573016
13920968,211757,722,11573,101,2019-11-03,2,0,2019-11-04 05:17:37.296788
13903015,211757,722,11573,101,2019-11-02,1,0,2019-11-03 05:20:36.080984
13877353,211757,722,11573,101,2019-11-01,2,1,2019-11-02 05:12:43.268307
13860769,211757,722,11573,101,2019-10-31,1,2,2019-11-01 05:18:31.499057
13834606,211757,722,11573,101,2019-10-30,2,1,2019-10-31 05:14:18.230151
13816691,211757,722,11573,101,2019-10-29,1,0,2019-10-30 05:22:06.373767
13788670,211757,722,11573,101,2019-10-28,2,2,2019-10-29 05:14:32.402036
13770105,211757,722,11573,101,2019-10-27,1,1,2019-10-28 05:21:23.135625
13726413,211757,722,11573,101,2019-10-25,1,0,2019-10-26 05:16:40.848093
13698281,211757,722,11573,101,2019-10-24,3,0,2019-10-25 05:10:01.691306
13682276,211757,722,11573,101,2019-10-23,1,1,2019-10-24 05:18:58.805257
13652245,211757,722,11573,101,2019-10-22,3,0,2019-10-23 05:12:05.388613
13605095,211757,722,11573,101,2019-10-20,3,2,2019-10-21 05:11:18.410226
13585419,211757,722,11573,101,2019-10-19,2,0,2019-10-20 05:12:18.679286
13564312,211757,722,11573,101,2019-10-18,2,0,2019-10-19 08:54:17.939746
13505196,211757,722,11573,101,2019-10-16,1,0,2019-10-17 05:18:06.217320
13483466,211757,722,11573,101,2019-10-15,1,1,2019-10-16 05:20:25.181560
13455766,211757,722,11573,101,2019-10-14,2,1,2019-10-15 05:15:29.290885
13417255,211757,722,11573,101,2019-10-12,1,0,2019-10-13 05:17:08.997469
13387387,211757,722,11573,101,2019-10-11,9,5,2019-10-12 05:06:17.902377
13375668,211757,722,11573,101,2019-10-10,1,0,2019-10-11 05:21:46.477234
13346895,211757,722,11573,101,2019-10-09,3,0,2019-10-10 05:09:59.475126
13324866,211757,722,11573,101,2019-10-08,3,0,2019-10-09 05:10:06.473687
13269321,211757,722,11573,101,2019-10-05,1,1,2019-10-06 05:16:34.243102
13225266,211757,722,11573,101,2019-10-03,2,3,2019-10-04 05:11:22.937659
13204060,211757,722,11573,101,2019-10-02,2,0,2019-10-03 05:12:04.904136
13183352,211757,722,11573,101,2019-10-01,2,0,2019-10-02 05:11:54.622976
13166927,211757,722,11573,101,2019-09-30,1,2,2019-10-01 05:20:27.041567
13139703,211757,722,11573,101,2019-09-29,3,2,2019-09-30 05:09:59.218261
13102775,211757,722,11573,101,2019-09-27,2,2,2019-09-28 05:10:45.158303
13087350,211757,722,11573,101,2019-09-26,1,0,2019-09-27 05:16:34.146203
13066997,211757,722,11573,101,2019-09-25,1,0,2019-09-26 05:21:27.097860
13041867,211757,722,11573,101,2019-09-24,2,0,2019-09-25 05:14:41.361366
13016382,211757,722,11573,101,2019-09-23,5,1,2019-09-24 05:08:16.140479
13000130,211757,722,11573,101,2019-09-22,2,1,2019-09-23 05:12:55.533096
12981225,211757,722,11573,101,2019-09-21,2,0,2019-09-22 05:11:37.599046
12959500,211757,722,11573,101,2019-09-20,4,0,2019-09-21 05:07:58.522197
12942924,211757,722,11573,101,2019-09-19,2,1,2019-09-20 05:14:51.430763
12918844,211757,722,11573,101,2019-09-18,4,2,2019-09-19 05:10:44.642998
12896024,211757,722,11573,101,2019-09-17,7,2,2019-09-18 05:07:36.186038
12854862,211757,722,11573,101,2019-09-15,3,1,2019-09-16 05:13:45.508692
12820020,211757,722,11573,101,2019-09-13,1,1,2019-09-14 05:20:15.071085
12799548,211757,722,11573,101,2019-09-12,1,0,2019-09-13 05:21:57.174850
12749867,211757,722,11573,101,2019-09-10,4,0,2019-09-11 05:10:57.200571
12729123,211757,722,11573,101,2019-09-09,4,2,2019-09-10 05:10:01.332743
12704364,211757,722,11573,101,2019-09-08,5,4,2019-09-09 05:09:08.270195
12658065,211757,722,11573,101,2019-09-07,2,1,2019-09-08 05:19:00.271714
12618553,211757,722,11573,101,2019-09-06,2,1,2019-09-07 05:13:42.238650
12583048,211757,722,11573,101,2019-09-05,1,0,2019-09-06 05:23:22.968420
12551558,211757,722,11573,101,2019-09-04,5,0,2019-09-05 05:08:50.002920
12524232,211757,722,11573,101,2019-09-03,2,0,2019-09-04 05:14:58.890111
12493530,211757,722,11573,101,2019-09-02,4,3,2019-09-03 05:11:38.182324
12468906,211757,722,11573,101,2019-09-01,1,0,2019-09-02 05:23:29.674470
12442572,211757,722,11573,101,2019-08-31,1,0,2019-09-01 05:20:03.795912
12408285,211757,722,11573,101,2019-08-30,5,0,2019-08-31 05:08:35.998391
12333755,211757,722,11573,101,2019-08-29,5,1,2019-08-30 05:12:59.037392
12283288,211757,722,11573,101,2019-08-28,8,1,2019-08-29 05:08:58.337691
12233499,211757,722,11573,101,2019-08-27,4,0,2019-08-28 05:13:46.840428
12171669,211757,722,11573,101,2019-08-26,5,0,2019-08-27 05:12:52.716996
12110463,211757,722,11573,101,2019-08-25,9,3,2019-08-26 05:08:32.452787
12022815,211757,722,11573,101,2019-08-23,2,0,2019-08-24 05:20:35.647694
11954700,211757,722,11573,101,2019-08-22,9,2,2019-08-23 05:07:16.541928
11892588,211757,722,11573,101,2019-08-21,8,0,2019-08-22 05:08:30.268472
11867135,211757,722,11573,101,2019-08-20,1,0,2019-08-21 06:03:09.492457
11791537,211757,722,11573,101,2019-08-19,6,1,2019-08-20 05:11:24.849480
11745494,211757,722,11573,101,2019-08-18,4,0,2019-08-19 05:14:20.203060
11702452,211757,722,11573,101,2019-08-17,2,0,2019-08-18 05:23:50.611933
11657992,211757,722,11573,101,2019-08-16,4,3,2019-08-17 05:11:51.317506
11629266,211757,722,11573,101,2019-08-15,2,0,2019-08-16 05:20:21.522464
11582416,211757,722,11573,101,2019-08-14,3,0,2019-08-15 05:18:39.929175
11506873,211757,722,11573,101,2019-08-13,7,3,2019-08-14 05:10:52.782433
11441510,211757,722,11573,101,2019-08-12,6,0,2019-08-13 05:12:40.578524
11368203,211757,722,11573,101,2019-08-11,6,0,2019-08-12 05:12:05.119617
11325675,211757,722,11573,101,2019-08-10,6,2,2019-08-11 05:10:20.800451
11290839,211757,722,11573,101,2019-08-09,3,0,2019-08-10 05:14:19.555347
11246562,211757,722,11573,101,2019-08-08,4,1,2019-08-09 05:13:24.329222
11188381,211757,722,11573,101,2019-08-07,10,0,2019-08-08 05:08:56.938822
11124913,211757,722,11573,101,2019-08-06,14,2,2019-08-07 05:07:30.561640
11076036,211757,722,11573,101,2019-08-05,4,0,2019-08-06 05:16:58.737354
11039395,211757,722,11573,101,2019-08-04,2,0,2019-08-05 05:18:58.014003
10995160,211757,722,11573,101,2019-08-03,5,0,2019-08-04 05:09:59.490210
10961077,211757,722,11573,101,2019-08-02,3,0,2019-08-03 05:13:13.770024
10914637,211757,722,11573,101,2019-08-01,4,2,2019-08-02 05:13:01.907267
10874588,211757,722,11573,101,2019-07-31,3,0,2019-08-01 05:15:52.138690
10833733,211757,722,11573,101,2019-07-30,2,4,2019-07-31 05:24:12.781078
10771638,211757,722,11573,101,2019-07-29,7,0,2019-07-30 05:08:58.968907
10717618,211757,722,11573,101,2019-07-28,5,0,2019-07-29 05:10:33.537163
10645661,211757,722,11573,101,2019-07-27,7,3,2019-07-28 05:08:10.905506
10606954,211757,722,11573,101,2019-07-26,1,0,2019-07-27 05:35:57.493751
10564312,211757,722,11573,101,2019-07-25,2,0,2019-07-26 05:14:48.160233
10506087,211757,722,11573,101,2019-07-23,2,0,2019-07-24 05:18:08.535521
10438112,211757,722,11573,101,2019-07-22,5,2,2019-07-23 05:13:14.161356
10378546,211757,722,11573,101,2019-07-21,3,0,2019-07-22 05:17:04.699684
10315790,211757,722,11573,101,2019-07-20,4,0,2019-07-21 05:12:28.597165
10286724,211757,722,11573,101,2019-07-19,3,0,2019-07-20 05:13:23.176115
10244198,211757,722,11573,101,2019-07-18,3,1,2019-07-19 05:15:31.696753
10174288,211757,722,11573,101,2019-07-17,4,0,2019-07-18 05:14:17.901928
10108233,211757,722,11573,101,2019-07-16,4,0,2019-07-17 05:15:28.777216
10065704,211757,722,11573,101,2019-07-15,1,0,2019-07-16 05:49:51.668142
10009177,211757,722,11573,101,2019-07-14,3,0,2019-07-15 05:13:27.328904
9966181,211757,722,11573,101,2019-07-13,4,0,2019-07-14 05:12:43.666962
9917263,211757,722,11573,101,2019-07-12,4,1,2019-07-13 05:11:04.585890
9863564,211757,722,11573,101,2019-07-11,4,1,2019-07-12 05:12:15.913947
9765582,211757,722,11573,101,2019-07-09,3,1,2019-07-10 05:17:14.743268
9726615,211757,722,11573,101,2019-07-08,2,0,2019-07-09 05:21:55.693826
9674618,211757,722,11573,101,2019-07-07,5,0,2019-07-08 05:11:13.322733
9616420,211757,722,11573,101,2019-07-06,8,2,2019-07-07 05:08:15.386744
9547428,211757,722,11573,101,2019-07-05,6,0,2019-07-06 05:08:44.658636
9513195,211757,722,11573,101,2019-07-04,2,0,2019-07-05 05:21:54.519544
9469224,211757,722,11573,101,2019-07-03,6,2,2019-07-04 05:09:24.096991
9433216,211757,722,11573,101,2019-07-02,3,2,2019-07-03 05:15:24.284829
9388618,211757,722,11573,101,2019-07-01,3,1,2019-07-02 05:17:16.418825
9345721,211757,722,11573,101,2019-06-30,4,0,2019-07-01 05:11:52.711561
9280269,211757,722,11573,101,2019-06-29,9,0,2019-06-30 05:07:52.435924
9219208,211757,722,11573,101,2019-06-28,5,0,2019-06-29 05:10:15.183750
9178427,211757,722,11573,101,2019-06-27,1,0,2019-06-28 05:57:36.551053
9088620,211757,722,11573,101,2019-06-26,7,1,2019-06-27 05:09:31.665766
9054181,211757,722,11573,101,2019-06-25,2,0,2019-06-26 05:21:45.644728
9004265,211757,722,11573,101,2019-06-24,3,0,2019-06-25 05:15:09.830267
8972647,211757,722,11573,101,2019-06-23,1,0,2019-06-24 05:35:22.015710
8923744,211757,722,11573,101,2019-06-22,2,0,2019-06-23 05:16:39.711743
8883199,211757,722,11573,101,2019-06-21,7,1,2019-06-22 05:08:13.943485
8838970,211757,722,11573,101,2019-06-20,2,1,2019-06-21 05:24:03.735200
8762573,211757,722,11573,101,2019-06-19,8,3,2019-06-20 05:08:25.387739
8704637,211757,722,11573,101,2019-06-18,5,1,2019-06-19 05:10:58.914732
8658146,211757,722,11573,101,2019-06-17,4,0,2019-06-18 05:13:12.130847
8613162,211757,722,11573,101,2019-06-16,3,0,2019-06-17 05:14:28.772974
8562613,211757,722,11573,101,2019-06-15,3,0,2019-06-16 05:13:34.161116
8498099,211757,722,11573,101,2019-06-14,4,0,2019-06-15 05:12:22.459993
8433371,211757,722,11573,101,2019-06-13,4,0,2019-06-14 05:14:11.792637
8377998,211757,722,11573,101,2019-06-12,4,1,2019-06-13 05:12:27.410529
8324507,211757,722,11573,101,2019-06-11,2,2,2019-06-12 05:23:05.172419
8282823,211757,722,11573,101,2019-06-10,2,0,2019-06-11 05:20:17.831706
8236573,211757,722,11573,101,2019-06-09,7,1,2019-06-10 05:08:09.049830
8199962,211757,722,11573,101,2019-06-08,2,0,2019-06-09 05:17:44.636510
8141114,211757,722,11573,101,2019-06-07,7,0,2019-06-08 05:07:31.990019
8097465,211757,722,11573,101,2019-06-06,3,0,2019-06-07 05:14:35.222584
8040445,211757,722,11573,101,2019-06-05,3,0,2019-06-06 05:14:15.118650
8004099,211757,722,11573,101,2019-06-04,2,0,2019-06-05 05:19:55.572265
7948252,211757,722,11573,101,2019-06-03,4,1,2019-06-04 05:13:36.770048
7880726,211757,722,11573,101,2019-06-02,9,4,2019-06-03 05:07:55.392911
7821384,211757,722,11573,101,2019-06-01,2,0,2019-06-02 05:21:57.080835
7777710,211757,722,11573,101,2019-05-31,2,0,2019-06-01 05:18:42.664835
7736068,211757,722,11573,101,2019-05-30,6,3,2019-05-31 05:09:20.736283
7681119,211757,722,11573,101,2019-05-29,4,0,2019-05-30 05:11:09.471003
7606013,211757,722,11573,101,2019-05-28,7,0,2019-05-29 05:09:19.149622
7543241,211757,722,11573,101,2019-05-27,4,0,2019-05-28 05:13:23.710329
7502639,211757,722,11573,101,2019-05-26,2,2,2019-05-27 05:19:53.126244
7461689,211757,722,11573,101,2019-05-25,3,1,2019-05-26 05:12:34.361444
7356331,211757,722,11573,101,2019-05-23,4,0,2019-05-24 05:16:21.012915
7301263,211757,722,11573,101,2019-05-22,5,0,2019-05-23 05:10:20.904115
7232091,211757,722,11573,101,2019-05-21,4,0,2019-05-22 05:14:14.620728
7162786,211757,722,11573,128,2019-05-20,5,0,2019-05-21 05:10:05.852422
7131188,211757,722,11573,128,2019-05-19,2,0,2019-05-20 05:18:15.605402
7098422,211757,722,11573,128,2019-05-18,2,0,2019-05-19 05:16:20.000895
7023204,211757,722,11573,128,2019-05-17,4,0,2019-05-18 05:08:51.475793
6956205,211757,722,11573,128,2019-05-16,5,1,2019-05-17 05:08:42.831888
6921743,211757,722,11573,128,2019-05-15,3,1,2019-05-16 05:12:10.959827
6867829,211757,722,11573,128,2019-05-14,4,0,2019-05-15 05:12:44.013854
6790977,211757,722,11573,128,2019-05-13,4,0,2019-05-14 05:14:27.577591
6725235,211757,722,11573,128,2019-05-12,5,0,2019-05-13 05:10:41.129025
6613910,211757,722,11573,128,2019-05-10,11,0,2019-05-11 05:06:39.245538
6547942,211757,722,11573,128,2019-05-09,9,3,2019-05-10 05:07:56.488370
6503258,211757,722,11573,128,2019-05-08,3,0,2019-05-09 05:12:17.666561
6464499,211757,722,11573,128,2019-05-07,2,0,2019-05-08 05:17:11.655748
6424044,211757,722,11573,128,2019-05-06,5,0,2019-05-07 05:10:35.011653
6358983,211757,722,11573,128,2019-05-05,5,1,2019-05-06 05:12:14.948031
6288315,211757,722,11573,128,2019-05-04,8,0,2019-05-05 05:09:07.470120
6199976,211757,722,11573,128,2019-05-01,4,0,2019-05-02 05:12:52.631236
6158675,211757,722,11573,128,2019-04-30,2,0,2019-05-01 05:17:05.292586
6096965,211757,722,11573,128,2019-04-29,4,0,2019-04-30 05:11:10.711760
6046297,211757,722,11573,128,2019-04-28,4,1,2019-04-29 05:14:01.826970
5993248,211757,722,11573,128,2019-04-27,2,0,2019-04-28 05:26:26.286181
5931408,211757,722,11573,128,2019-04-26,3,0,2019-04-27 05:23:58.191447
5890127,211757,722,11573,128,2019-04-25,4,0,2019-04-26 05:14:03.826254
5868864,211757,722,11573,128,2019-04-24,2,0,2019-04-25 05:16:34.407513
5850967,211757,722,11573,128,2019-04-23,1,0,2019-04-24 05:26:17.721053
5794434,211757,722,11573,128,2019-04-21,3,0,2019-04-22 05:10:46.290674
5773255,211757,722,11573,128,2019-04-20,3,2,2019-04-21 05:08:24.617700
5760138,211757,722,11573,128,2019-04-19,1,0,2019-04-20 05:15:45.976021
5740868,211757,722,11573,128,2019-04-18,1,0,2019-04-19 05:15:12.579801
5684979,211757,722,11573,128,2019-04-16,7,3,2019-04-17 05:08:29.694821
5660303,211757,722,11573,128,2019-04-15,3,0,2019-04-16 05:08:34.626174
5636466,211757,722,11573,128,2019-04-14,3,2,2019-04-15 05:08:10.425678
5545065,211757,722,11573,128,2019-04-10,3,2,2019-04-11 05:08:36.790923
5520790,211757,722,11573,128,2019-04-09,2,0,2019-04-10 05:08:37.369159
5495643,211757,722,11573,128,2019-04-08,2,1,2019-04-09 05:08:37.394201
5471376,211757,722,11573,128,2019-04-07,3,1,2019-04-08 05:08:45.185392
5375736,211757,722,11573,128,2019-04-03,2,0,2019-04-04 05:08:27.942816
5350803,211757,722,11573,128,2019-04-02,2,0,2019-04-03 05:08:52.368029
5301887,211757,722,11573,128,2019-03-31,1,0,2019-04-01 05:08:58.643658
5277381,211757,722,11573,128,2019-03-30,1,0,2019-03-31 05:08:35.460927
5253646,211757,722,11573,128,2019-03-29,6,2,2019-03-30 05:09:19.616737
5228989,211757,722,11573,128,2019-03-28,1,2,2019-03-29 05:09:14.256183
5203570,211757,722,11573,128,2019-03-27,2,0,2019-03-28 05:09:32.624214
5177685,211757,722,11573,128,2019-03-26,3,0,2019-03-27 05:09:51.531784
5098390,211757,722,11573,128,2019-03-24,2,2,2019-03-25 05:06:25.560219
5074423,211757,722,11573,128,2019-03-23,6,8,2019-03-24 05:05:47.506327
4900909,211757,722,11573,128,2019-03-19,1,0,2019-03-20 05:05:59.263058
4827144,211757,722,11573,128,2019-03-16,6,0,2019-03-17 05:05:43.883780
4804922,211757,722,11573,128,2019-03-15,2,0,2019-03-16 05:05:54.264025
4781387,211757,722,11573,128,2019-03-14,1,0,2019-03-15 05:05:55.924226
4757537,211757,722,11573,128,2019-03-13,5,2,2019-03-14 05:05:42.492176
4731905,211757,722,11573,128,2019-03-12,1,0,2019-03-13 05:05:56.967154
4586495,211757,722,11573,128,2019-03-10,1,0,2019-03-11 05:31:50.029027
4563117,211757,722,11573,128,2019-03-09,2,0,2019-03-10 10:01:50.470807
4610330,211757,722,11573,128,2019-03-08,2,0,2019-03-11 11:14:09.753309
4429939,211757,722,11573,128,2019-03-07,2,0,2019-03-09 12:09:22.868127
4402970,211757,722,11573,128,2019-03-06,1,0,2019-03-09 12:06:07.840669
2207253,211757,722,11573,128,2019-03-05,1,1,2019-03-06 10:50:08.661164
2182335,211757,722,11573,128,2019-03-04,2,0,2019-03-06 10:46:17.394938
2135690,211757,722,11573,128,2019-03-02,1,0,2019-03-06 10:39:18.383371
2112619,211757,722,11573,128,2019-03-01,1,0,2019-03-06 10:35:54.839210
2089146,211757,722,11573,128,2019-02-28,1,0,2019-03-02 13:35:02.650783
2065234,211757,722,11573,128,2019-02-27,3,1,2019-03-02 13:31:27.220530
2040411,211757,722,11573,128,2019-02-26,1,0,2019-03-02 13:27:40.906133
2015788,211757,722,11573,128,2019-02-25,2,0,2019-03-02 13:23:58.034753
1991641,211757,722,11573,128,2019-02-24,3,0,2019-03-02 13:20:29.454638
280574,211757,722,11573,128,2019-02-22,1,0,2019-02-25 15:17:49.416864
377205,211757,722,11573,128,2019-02-21,2,0,2019-02-25 15:51:27.656898
352959,211757,722,11573,128,2019-02-20,1,0,2019-02-25 15:46:58.945178
328649,211757,722,11573,128,2019-02-19,1,0,2019-02-25 15:43:22.037029
401011,211757,722,11573,128,2019-02-17,2,0,2019-02-25 16:44:57.790798
447155,211757,722,11573,128,2019-02-15,1,0,2019-02-25 17:18:37.483380
513962,211757,722,11573,128,2019-02-14,2,1,2019-02-25 19:13:42.057948
536554,211757,722,11573,128,2019-02-13,2,0,2019-02-25 19:21:18.186348
559377,211757,722,11573,128,2019-02-12,1,0,2019-02-26 07:15:53.028932
607944,211757,722,11573,128,2019-02-10,1,0,2019-02-26 07:29:12.443475
700181,211757,722,11573,128,2019-02-07,2,0,2019-02-26 08:46:03.260125
747902,211757,722,11573,128,2019-02-06,1,0,2019-02-26 09:21:35.885504
772241,211757,722,11573,128,2019-02-05,1,1,2019-02-26 09:31:00.688880
796189,211757,722,11573,128,2019-02-04,2,0,2019-02-26 09:36:51.532019
819717,211757,722,11573,128,2019-02-03,4,1,2019-02-26 10:25:06.822393
842980,211757,722,11573,128,2019-02-02,2,1,2019-02-26 10:51:28.575793
