dataset,parameters,errorvalue
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.10748225297402744,hidden_size_0:28,recurrent_dropout_0:0.158656715661044,learning_rate:0.001231706987288749,batch_size:32,optimizer_name:RMSprop,number_of_epochs:18,score:0.24947969615459442,Trial number:13
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.11478008478332469,hidden_size_0:52,recurrent_dropout_0:0.3057656444005882,learning_rate:0.001953625093075241,batch_size:32,optimizer_name:Adam,number_of_epochs:18,score:0.24996010959148407,Trial number:14
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.11384901081967447,hidden_size_0:31,recurrent_dropout_0:0.155026776550595,dropout_1:0.19881457204620884,hidden_size_1:67,recurrent_dropout_1:0.027070710908132872,learning_rate:0.0019639873202532535,batch_size:32,optimizer_name:RMSprop,number_of_epochs:15,score:0.27543801069259644,Trial number:15
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.06205745042308605,hidden_size_0:68,recurrent_dropout_0:0.2616182726551063,learning_rate:0.0018397288045281972,batch_size:32,optimizer_name:RMSprop,number_of_epochs:27,score:0.2686026096343994,Trial number:16
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.14055346361501941,hidden_size_0:38,recurrent_dropout_0:0.3455742989833334,dropout_1:0.0016208526486660435,hidden_size_1:97,recurrent_dropout_1:0.27845642588095115,learning_rate:0.00013415386970316547,batch_size:32,optimizer_name:Adam,number_of_epochs:25,score:0.2625201344490051,Trial number:17
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.005029932638326962,hidden_size_0:46,recurrent_dropout_0:0.1481692129436694,learning_rate:1.184783768462817e-06,batch_size:32,optimizer_name:RMSprop,number_of_epochs:16,score:0.5204058885574341,Trial number:18
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.06537295773425963,hidden_size_0:21,recurrent_dropout_0:0.07002018655017322,dropout_1:0.2668171214197917,hidden_size_1:56,recurrent_dropout_1:0.14101616215914348,learning_rate:0.0011568581983624922,batch_size:32,optimizer_name:Adam,number_of_epochs:30,score:0.24731922149658203,Trial number:19
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.07411997837639633,hidden_size_0:1,recurrent_dropout_0:0.10523866495364734,dropout_1:0.23695895027249902,hidden_size_1:54,recurrent_dropout_1:0.1387909073582358,learning_rate:2.413222472234914e-05,batch_size:32,optimizer_name:Adam,number_of_epochs:33,score:0.40715447068214417,Trial number:20
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.0542292229623928,hidden_size_0:22,recurrent_dropout_0:0.07236563732116771,dropout_1:0.2598549434034568,hidden_size_1:56,recurrent_dropout_1:0.12650066433395962,learning_rate:0.0012117687783383612,batch_size:32,optimizer_name:Adam,number_of_epochs:34,score:0.24867069721221924,Trial number:21
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.04767716894617986,hidden_size_0:20,recurrent_dropout_0:0.014944707878676411,dropout_1:0.25368952033657244,hidden_size_1:55,recurrent_dropout_1:0.16520591220108055,learning_rate:0.004874384913652624,batch_size:32,optimizer_name:Adam,number_of_epochs:34,score:0.2865614891052246,Trial number:22
