dataset,parameters,errorvalue
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.03389312421955802,hidden_size_0:1,recurrent_dropout_0:0.0077030892538949985,learning_rate:0.000972632070544974,batch_size:32,optimizer_name:Adam,number_of_epochs:33,score:0.3568745255470276,Trial number:23
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.029031814839617025,hidden_size_0:13,recurrent_dropout_0:0.10072309439078822,learning_rate:0.00902652337839806,batch_size:32,optimizer_name:Adam,number_of_epochs:27,score:0.2411796599626541,Trial number:24
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.05716375963782805,hidden_size_0:31,recurrent_dropout_0:0.05092481314524565,learning_rate:0.0034997805426154856,batch_size:32,optimizer_name:Adam,number_of_epochs:24,score:0.25011366605758667,Trial number:25
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.10548339758880806,hidden_size_0:43,recurrent_dropout_0:0.09976550534800217,learning_rate:1.588271207240987e-05,batch_size:32,optimizer_name:Adam,number_of_epochs:27,score:0.5275222659111023,Trial number:26
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.15235253243879984,hidden_size_0:17,recurrent_dropout_0:0.1833208972168075,learning_rate:1.2324370984933676e-07,batch_size:32,optimizer_name:Adam,number_of_epochs:13,score:0.6720238924026489,Trial number:27
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.033051151009009544,hidden_size_0:75,recurrent_dropout_0:0.1466255733944101,learning_rate:0.0002265209167630256,batch_size:32,optimizer_name:Adam,number_of_epochs:4,score:0.25808411836624146,Trial number:28
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.2015351491191969,hidden_size_0:38,recurrent_dropout_0:0.211434813420878,learning_rate:0.0007313506219226286,batch_size:32,optimizer_name:RMSprop,number_of_epochs:22,score:0.25807657837867737,Trial number:29
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.23470701243961067,hidden_size_0:55,recurrent_dropout_0:0.06316229083545813,learning_rate:0.00012938114660958922,batch_size:32,optimizer_name:Adam,number_of_epochs:34,score:0.27801042795181274,Trial number:30
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.005489554596721491,hidden_size_0:9,recurrent_dropout_0:0.10131727292255566,learning_rate:0.008849759165237926,batch_size:32,optimizer_name:Adam,number_of_epochs:29,score:0.24422605335712433,Trial number:31
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.026754377138746878,hidden_size_0:15,recurrent_dropout_0:0.13066438422117366,learning_rate:0.004572930199460541,batch_size:32,optimizer_name:Adam,number_of_epochs:37,score:0.23954561352729797,Trial number:32
